"state_alpha2","year","race","mu","dimension"
"WI","1984","all",0.402670223517051,"anxiety"
"WY","1984","all",0.368117579886504,"anxiety"
"all","1984","all",0.421820045199692,"anxiety"
"AL","1985","all",0.495376855816287,"anxiety"
"AK","1985","all",0.437962067775156,"anxiety"
"AZ","1985","all",0.402559156012452,"anxiety"
"AR","1985","all",0.477036921083135,"anxiety"
"CA","1985","all",0.43829324027063,"anxiety"
"CO","1985","all",0.394745314314175,"anxiety"
"CT","1985","all",0.436023320478941,"anxiety"
"DE","1985","all",0.469918927277255,"anxiety"
"DC","1985","all",0.522545459519103,"anxiety"
"FL","1985","all",0.465356672178923,"anxiety"
"GA","1985","all",0.479757183505503,"anxiety"
"HI","1985","all",0.489193943359344,"anxiety"
"ID","1985","all",0.393354199116098,"anxiety"
"IL","1985","all",0.448482513618965,"anxiety"
"IN","1985","all",0.437496472374202,"anxiety"
"IA","1985","all",0.398904906565717,"anxiety"
"KS","1985","all",0.404090363432971,"anxiety"
"KY","1985","all",0.47686717672458,"anxiety"
"LA","1985","all",0.491578852816642,"anxiety"
"ME","1985","all",0.431630782809075,"anxiety"
"MD","1985","all",0.477135271064649,"anxiety"
"MA","1985","all",0.432979028490561,"anxiety"
"MI","1985","all",0.446884762854206,"anxiety"
"MN","1985","all",0.396644229458897,"anxiety"
"MS","1985","all",0.503782847400009,"anxiety"
"MO","1985","all",0.413050483902986,"anxiety"
"MT","1985","all",0.394525638841019,"anxiety"
"NE","1985","all",0.400882768866869,"anxiety"
"NV","1985","all",0.407340216981716,"anxiety"
"NH","1985","all",0.427980775649419,"anxiety"
"NJ","1985","all",0.454365433601759,"anxiety"
"NM","1985","all",0.407551045526591,"anxiety"
"NY","1985","all",0.459128106618935,"anxiety"
"NC","1985","all",0.475590066549029,"anxiety"
"ND","1985","all",0.395000820580854,"anxiety"
"OH","1985","all",0.441757790329746,"anxiety"
"OK","1985","all",0.471931326119502,"anxiety"
"OR","1985","all",0.418420741957577,"anxiety"
"PA","1985","all",0.450697515952057,"anxiety"
"RI","1985","all",0.432946966797404,"anxiety"
"SC","1985","all",0.482550643012537,"anxiety"
"SD","1985","all",0.400042518291813,"anxiety"
"TN","1985","all",0.485298788410751,"anxiety"
"TX","1985","all",0.474513908606624,"anxiety"
"UT","1985","all",0.392681662390971,"anxiety"
"VT","1985","all",0.427607085438008,"anxiety"
"VA","1985","all",0.469589746990876,"anxiety"
"WA","1985","all",0.422000567362195,"anxiety"
"WV","1985","all",0.459101473958475,"anxiety"
"WI","1985","all",0.429372795452182,"anxiety"
"WY","1985","all",0.394282106396679,"anxiety"
"all","1985","all",0.449766284495824,"anxiety"
"AL","1986","all",0.50006572919376,"anxiety"
"AK","1986","all",0.441736602169501,"anxiety"
"AZ","1986","all",0.406825407026419,"anxiety"
"AR","1986","all",0.481503761677052,"anxiety"
"CA","1986","all",0.443370373721376,"anxiety"
"CO","1986","all",0.398810526966267,"anxiety"
"CT","1986","all",0.440089076214625,"anxiety"
"DE","1986","all",0.474341426588924,"anxiety"
"DC","1986","all",0.528328535639888,"anxiety"
"FL","1986","all",0.469606628736348,"anxiety"
"GA","1986","all",0.484681836630278,"anxiety"
"HI","1986","all",0.492276856501995,"anxiety"
"ID","1986","all",0.397203500233024,"anxiety"
"IL","1986","all",0.452969436548035,"anxiety"
"IN","1986","all",0.441555610621621,"anxiety"
"IA","1986","all",0.402609351030764,"anxiety"
"KS","1986","all",0.407997289931693,"anxiety"
"KY","1986","all",0.48106488025111,"anxiety"
"LA","1986","all",0.496765988762472,"anxiety"
"ME","1986","all",0.435294194720414,"anxiety"
"MD","1986","all",0.481990969409682,"anxiety"
"MA","1986","all",0.436786857869034,"anxiety"
"MI","1986","all",0.45122518820677,"anxiety"
"MN","1986","all",0.400373377232648,"anxiety"
"MS","1986","all",0.508979309992198,"anxiety"
"MO","1986","all",0.417150355709016,"anxiety"
"MT","1986","all",0.398207725208455,"anxiety"
"NE","1986","all",0.404727670400254,"anxiety"
"NV","1986","all",0.411557829381916,"anxiety"
"NH","1986","all",0.431497182828155,"anxiety"
"NJ","1986","all",0.458833692951075,"anxiety"
"NM","1986","all",0.41213772394281,"anxiety"
"NY","1986","all",0.464088996307465,"anxiety"
"NC","1986","all",0.48022558465424,"anxiety"
"ND","1986","all",0.398598915368015,"anxiety"
"OH","1986","all",0.445929883701199,"anxiety"
"OK","1986","all",0.476178923643647,"anxiety"
"OR","1986","all",0.422227779520381,"anxiety"
"PA","1986","all",0.454781330358727,"anxiety"
"RI","1986","all",0.436890888358062,"anxiety"
"SC","1986","all",0.487508245748458,"anxiety"
"SD","1986","all",0.403718314263063,"anxiety"
"TN","1986","all",0.489715201687157,"anxiety"
"TX","1986","all",0.479294685917984,"anxiety"
"UT","1986","all",0.39633645625461,"anxiety"
"VT","1986","all",0.431240930216944,"anxiety"
"VA","1986","all",0.474080525608516,"anxiety"
"WA","1986","all",0.425853632393703,"anxiety"
"WV","1986","all",0.46316576401394,"anxiety"
"WI","1986","all",0.433433189037438,"anxiety"
"WY","1986","all",0.398155285338652,"anxiety"
"all","1986","all",0.454230668569992,"anxiety"
"AL","1987","all",0.49424414565303,"anxiety"
"AK","1987","all",0.439655425492461,"anxiety"
"AZ","1987","all",0.405076910467717,"anxiety"
"AR","1987","all",0.477071046261623,"anxiety"
"CA","1987","all",0.441904049134389,"anxiety"
"CO","1987","all",0.396353001975457,"anxiety"
"CT","1987","all",0.436712716863098,"anxiety"
"DE","1987","all",0.469770291956323,"anxiety"
"DC","1987","all",0.516509226878064,"anxiety"
"FL","1987","all",0.465475883614329,"anxiety"
"GA","1987","all",0.478819608831189,"anxiety"
"HI","1987","all",0.492742472453454,"anxiety"
"ID","1987","all",0.394986091278317,"anxiety"
"IL","1987","all",0.449124768976297,"anxiety"
"IN","1987","all",0.438108587863141,"anxiety"
"IA","1987","all",0.399867279431311,"anxiety"
"KS","1987","all",0.404937801472735,"anxiety"
"KY","1987","all",0.477604530368288,"anxiety"
"LA","1987","all",0.490634663578231,"anxiety"
"ME","1987","all",0.432528223104748,"anxiety"
"MD","1987","all",0.476522202107254,"anxiety"
"MA","1987","all",0.433688231696386,"anxiety"
"MI","1987","all",0.447204680564107,"anxiety"
"MN","1987","all",0.397715181478108,"anxiety"
"MS","1987","all",0.502105040961489,"anxiety"
"MO","1987","all",0.413352452044345,"anxiety"
"MT","1987","all",0.395938249608883,"anxiety"
"NE","1987","all",0.401889657169685,"anxiety"
"NV","1987","all",0.408910304768842,"anxiety"
"NH","1987","all",0.428587084100307,"anxiety"
"NJ","1987","all",0.455103900647237,"anxiety"
"NM","1987","all",0.411187814918509,"anxiety"
"NY","1987","all",0.46060212138645,"anxiety"
"NC","1987","all",0.474880613410433,"anxiety"
"ND","1987","all",0.396080558381591,"anxiety"
"OH","1987","all",0.442145251551848,"anxiety"
"OK","1987","all",0.473311069801791,"anxiety"
"OR","1987","all",0.419716214752157,"anxiety"
"PA","1987","all",0.451055642662408,"anxiety"
"RI","1987","all",0.434081195200668,"anxiety"
"SC","1987","all",0.48115801062079,"anxiety"
"SD","1987","all",0.401425587716262,"anxiety"
"TN","1987","all",0.485132622461118,"anxiety"
"TX","1987","all",0.476130425162516,"anxiety"
"UT","1987","all",0.39392771260773,"anxiety"
"VT","1987","all",0.428458133762952,"anxiety"
"VA","1987","all",0.469124759788117,"anxiety"
"WA","1987","all",0.423299075021938,"anxiety"
"WV","1987","all",0.460213433848209,"anxiety"
"WI","1987","all",0.430566377377773,"anxiety"
"WY","1987","all",0.39590445410871,"anxiety"
"all","1987","all",0.450712455206266,"anxiety"
"AL","1988","all",0.529853197597689,"anxiety"
"AK","1988","all",0.472271501648448,"anxiety"
"AZ","1988","all",0.437233059092,"anxiety"
"AR","1988","all",0.511198290920629,"anxiety"
"CA","1988","all",0.476303730540228,"anxiety"
"CO","1988","all",0.427941105490024,"anxiety"
"CT","1988","all",0.469201489869681,"anxiety"
"DE","1988","all",0.504022896001511,"anxiety"
"DC","1988","all",0.55938899951354,"anxiety"
"FL","1988","all",0.499076125140906,"anxiety"
"GA","1988","all",0.514983450027215,"anxiety"
"HI","1988","all",0.527730025009643,"anxiety"
"ID","1988","all",0.425824269791498,"anxiety"
"IL","1988","all",0.48284144395734,"anxiety"
"IN","1988","all",0.470373459668607,"anxiety"
"IA","1988","all",0.430626896855251,"anxiety"
"KS","1988","all",0.436491265621845,"anxiety"
"KY","1988","all",0.51036161345163,"anxiety"
"LA","1988","all",0.527552776750331,"anxiety"
"ME","1988","all",0.463600760056474,"anxiety"
"MD","1988","all",0.512398099437514,"anxiety"
"MA","1988","all",0.465550220617568,"anxiety"
"MI","1988","all",0.480478317934695,"anxiety"
"MN","1988","all",0.428518128841166,"anxiety"
"MS","1988","all",0.539526717623951,"anxiety"
"MO","1988","all",0.445722132300591,"anxiety"
"MT","1988","all",0.426678502704494,"anxiety"
"NE","1988","all",0.433043930361686,"anxiety"
"NV","1988","all",0.44129895588128,"anxiety"
"NH","1988","all",0.4594890881429,"anxiety"
"NJ","1988","all",0.488922193922683,"anxiety"
"NM","1988","all",0.44395999787361,"anxiety"
"NY","1988","all",0.495366903227659,"anxiety"
"NC","1988","all",0.510145528490865,"anxiety"
"ND","1988","all",0.426656842583852,"anxiety"
"OH","1988","all",0.474845912783091,"anxiety"
"OK","1988","all",0.506558885989148,"anxiety"
"OR","1988","all",0.451082320195463,"anxiety"
"PA","1988","all",0.483778117460732,"anxiety"
"RI","1988","all",0.465944376152269,"anxiety"
"SC","1988","all",0.517731601048477,"anxiety"
"SD","1988","all",0.43229826534502,"anxiety"
"TN","1988","all",0.519220091257718,"anxiety"
"TX","1988","all",0.510651664871975,"anxiety"
"UT","1988","all",0.424627481544583,"anxiety"
"VT","1988","all",0.459437526116247,"anxiety"
"VA","1988","all",0.503894988085745,"anxiety"
"WA","1988","all",0.455035611850936,"anxiety"
"WV","1988","all",0.492290470760327,"anxiety"
"WI","1988","all",0.462433138123585,"anxiety"
"WY","1988","all",0.426823537450026,"anxiety"
"all","1988","all",0.484373907292067,"anxiety"
"AL","1989","all",0.594316489705167,"anxiety"
"AK","1989","all",0.530906450830242,"anxiety"
"AZ","1989","all",0.497026685304504,"anxiety"
"AR","1989","all",0.574788254131489,"anxiety"
"CA","1989","all",0.536137404866705,"anxiety"
"CO","1989","all",0.488753443969887,"anxiety"
"CT","1989","all",0.531300711609706,"anxiety"
"DE","1989","all",0.56750077908039,"anxiety"
"DC","1989","all",0.628759727251981,"anxiety"
"FL","1989","all",0.56201761859228,"anxiety"
"GA","1989","all",0.580152498444194,"anxiety"
"HI","1989","all",0.577130842771469,"anxiety"
"ID","1989","all",0.486614204533903,"anxiety"
"IL","1989","all",0.544979842589882,"anxiety"
"IN","1989","all",0.532611028083968,"anxiety"
"IA","1989","all",0.491975814141077,"anxiety"
"KS","1989","all",0.49790806533408,"anxiety"
"KY","1989","all",0.572879020722829,"anxiety"
"LA","1989","all",0.593221045160468,"anxiety"
"ME","1989","all",0.525220304795002,"anxiety"
"MD","1989","all",0.576887129418256,"anxiety"
"MA","1989","all",0.527037696504821,"anxiety"
"MI","1989","all",0.543107411848765,"anxiety"
"MN","1989","all",0.489594880161648,"anxiety"
"MS","1989","all",0.605496154952485,"anxiety"
"MO","1989","all",0.508155112874185,"anxiety"
"MT","1989","all",0.487004339125101,"anxiety"
"NE","1989","all",0.494504183136031,"anxiety"
"NV","1989","all",0.502475127684219,"anxiety"
"NH","1989","all",0.520913285428733,"anxiety"
"NJ","1989","all",0.551288693450651,"anxiety"
"NM","1989","all",0.502928960348729,"anxiety"
"NY","1989","all",0.558005775759187,"anxiety"
"NC","1989","all",0.574511344206459,"anxiety"
"ND","1989","all",0.487325472532954,"anxiety"
"OH","1989","all",0.537339257199899,"anxiety"
"OK","1989","all",0.567739953686143,"anxiety"
"OR","1989","all",0.512123137301078,"anxiety"
"PA","1989","all",0.546293053324288,"anxiety"
"RI","1989","all",0.527596543080715,"anxiety"
"SC","1989","all",0.583412148385976,"anxiety"
"SD","1989","all",0.492680346907515,"anxiety"
"TN","1989","all",0.582603605518796,"anxiety"
"TX","1989","all",0.57244766078802,"anxiety"
"UT","1989","all",0.485035016765371,"anxiety"
"VT","1989","all",0.520981920028857,"anxiety"
"VA","1989","all",0.567614333262992,"anxiety"
"WA","1989","all",0.515786567744073,"anxiety"
"WV","1989","all",0.554592164251664,"anxiety"
"WI","1989","all",0.524395416891151,"anxiety"
"WY","1989","all",0.487702882008784,"anxiety"
"all","1989","all",0.546569993822239,"anxiety"
"AL","1990","all",0.528096734368903,"anxiety"
"AK","1990","all",0.472944386593574,"anxiety"
"AZ","1990","all",0.438323699139357,"anxiety"
"AR","1990","all",0.509865021879767,"anxiety"
"CA","1990","all",0.479358899189126,"anxiety"
"CO","1990","all",0.42786259350302,"anxiety"
"CT","1990","all",0.46821589491297,"anxiety"
"DE","1990","all",0.502722818339186,"anxiety"
"DC","1990","all",0.556510637369273,"anxiety"
"FL","1990","all",0.497780380832768,"anxiety"
"GA","1990","all",0.513586042460859,"anxiety"
"HI","1990","all",0.533104195559301,"anxiety"
"ID","1990","all",0.425316821330894,"anxiety"
"IL","1990","all",0.48250498238379,"anxiety"
"IN","1990","all",0.469107338777984,"anxiety"
"IA","1990","all",0.429294781380667,"anxiety"
"KS","1990","all",0.435511572327057,"anxiety"
"KY","1990","all",0.509087461131531,"anxiety"
"LA","1990","all",0.52644465843115,"anxiety"
"ME","1990","all",0.462057049959634,"anxiety"
"MD","1990","all",0.511340118267103,"anxiety"
"MA","1990","all",0.464403887423414,"anxiety"
"MI","1990","all",0.479417159629412,"anxiety"
"MN","1990","all",0.427406134382581,"anxiety"
"MS","1990","all",0.537925512252883,"anxiety"
"MO","1990","all",0.444409467489799,"anxiety"
"MT","1990","all",0.426015921935231,"anxiety"
"NE","1990","all",0.43195144151009,"anxiety"
"NV","1990","all",0.441315508544524,"anxiety"
"NH","1990","all",0.457737204045106,"anxiety"
"NJ","1990","all",0.488587326062762,"anxiety"
"NM","1990","all",0.446600394655068,"anxiety"
"NY","1990","all",0.496129599718817,"anxiety"
"NC","1990","all",0.508669712373638,"anxiety"
"ND","1990","all",0.425513728313062,"anxiety"
"OH","1990","all",0.473559695724894,"anxiety"
"OK","1990","all",0.506540878146824,"anxiety"
"OR","1990","all",0.450324474594691,"anxiety"
"PA","1990","all",0.482401297019199,"anxiety"
"RI","1990","all",0.465076367310949,"anxiety"
"SC","1990","all",0.516053114557124,"anxiety"
"SD","1990","all",0.431602030501725,"anxiety"
"TN","1990","all",0.517707357043741,"anxiety"
"TX","1990","all",0.511434522241475,"anxiety"
"UT","1990","all",0.423822531506246,"anxiety"
"VT","1990","all",0.457859695268439,"anxiety"
"VA","1990","all",0.502575633186877,"anxiety"
"WA","1990","all",0.454548365615262,"anxiety"
"WV","1990","all",0.491105999663593,"anxiety"
"WI","1990","all",0.461535143879606,"anxiety"
"WY","1990","all",0.426336351412615,"anxiety"
"all","1990","all",0.484161802841132,"anxiety"
"AL","1991","all",0.514957617146179,"anxiety"
"AK","1991","all",0.45811943069409,"anxiety"
"AZ","1991","all",0.422752644436475,"anxiety"
"AR","1991","all",0.49434792381881,"anxiety"
"CA","1991","all",0.46641299619224,"anxiety"
"CO","1991","all",0.411246325364463,"anxiety"
"CT","1991","all",0.451734770593609,"anxiety"
"DE","1991","all",0.488101727653299,"anxiety"
"DC","1991","all",0.554081573457522,"anxiety"
"FL","1991","all",0.482147822339341,"anxiety"
"GA","1991","all",0.50165492795991,"anxiety"
"HI","1991","all",0.524983150900049,"anxiety"
"ID","1991","all",0.407306606317086,"anxiety"
"IL","1991","all",0.467988979710417,"anxiety"
"IN","1991","all",0.451956520944161,"anxiety"
"IA","1991","all",0.410744304215731,"anxiety"
"KS","1991","all",0.418652461980486,"anxiety"
"KY","1991","all",0.491289994181199,"anxiety"
"LA","1991","all",0.515013677638927,"anxiety"
"ME","1991","all",0.442551903118115,"anxiety"
"MD","1991","all",0.499452265066505,"anxiety"
"MA","1991","all",0.44700848437737,"anxiety"
"MI","1991","all",0.463879126262721,"anxiety"
"MN","1991","all",0.409494254778441,"anxiety"
"MS","1991","all",0.527409404543216,"anxiety"
"MO","1991","all",0.42829177216599,"anxiety"
"MT","1991","all",0.407837011875714,"anxiety"
"NE","1991","all",0.414183342080563,"anxiety"
"NV","1991","all",0.426810374686926,"anxiety"
"NH","1991","all",0.43847833669191,"anxiety"
"NJ","1991","all",0.473971748338299,"anxiety"
"NM","1991","all",0.432180076988537,"anxiety"
"NY","1991","all",0.482458416243815,"anxiety"
"NC","1991","all",0.494983756393747,"anxiety"
"ND","1991","all",0.407195368231311,"anxiety"
"OH","1991","all",0.457051921945584,"anxiety"
"OK","1991","all",0.490545270670619,"anxiety"
"OR","1991","all",0.43274831111219,"anxiety"
"PA","1991","all",0.465409580063125,"anxiety"
"RI","1991","all",0.447471327894266,"anxiety"
"SC","1991","all",0.50408439765366,"anxiety"
"SD","1991","all",0.413500652032589,"anxiety"
"TN","1991","all",0.502145960089742,"anxiety"
"TX","1991","all",0.496960789388464,"anxiety"
"UT","1991","all",0.406389987827461,"anxiety"
"VT","1991","all",0.438380460675071,"anxiety"
"VA","1991","all",0.488663178391024,"anxiety"
"WA","1991","all",0.437844893190631,"anxiety"
"WV","1991","all",0.47225918051498,"anxiety"
"WI","1991","all",0.443575839453539,"anxiety"
"WY","1991","all",0.408204760652564,"anxiety"
"all","1991","all",0.469149418008272,"anxiety"
"AL","1992","all",0.568101421920044,"anxiety"
"AK","1992","all",0.510499622474379,"anxiety"
"AZ","1992","all",0.476147792928545,"anxiety"
"AR","1992","all",0.549496563021714,"anxiety"
"CA","1992","all",0.517710834194099,"anxiety"
"CO","1992","all",0.465544885075042,"anxiety"
"CT","1992","all",0.50708006591628,"anxiety"
"DE","1992","all",0.542556557377851,"anxiety"
"DC","1992","all",0.597164289581991,"anxiety"
"FL","1992","all",0.537260777725469,"anxiety"
"GA","1992","all",0.554553908909901,"anxiety"
"HI","1992","all",0.566233354223449,"anxiety"
"ID","1992","all",0.463270968981379,"anxiety"
"IL","1992","all",0.521179543333572,"anxiety"
"IN","1992","all",0.507865101061362,"anxiety"
"IA","1992","all",0.467167292944099,"anxiety"
"KS","1992","all",0.473871822990201,"anxiety"
"KY","1992","all",0.547880680314223,"anxiety"
"LA","1992","all",0.567155697774222,"anxiety"
"ME","1992","all",0.499869184482883,"anxiety"
"MD","1992","all",0.552005549228906,"anxiety"
"MA","1992","all",0.502654187498576,"anxiety"
"MI","1992","all",0.518205672918585,"anxiety"
"MN","1992","all",0.465550460640881,"anxiety"
"MS","1992","all",0.578997922250627,"anxiety"
"MO","1992","all",0.483094855976705,"anxiety"
"MT","1992","all",0.463156433734752,"anxiety"
"NE","1992","all",0.470047997754268,"anxiety"
"NV","1992","all",0.481730083099742,"anxiety"
"NH","1992","all",0.495662246474283,"anxiety"
"NJ","1992","all",0.527747324185994,"anxiety"
"NM","1992","all",0.484526679568635,"anxiety"
